datetime,vote_amount,block_amount
16/02/2021 14:25,29279256.0467,13325
16/02/2021 14:30,29279356.0567,13326
16/02/2021 14:35,29279356.0567,13326
16/02/2021 14:40,29280490.2373,13327
16/02/2021 14:45,29280690.2873,13329
16/02/2021 14:50,29280890.3173,13331
16/02/2021 14:55,29280890.3173,13331
16/02/2021 15:00,29280997.0049,13332
16/02/2021 15:05,29281003.3412,13332
16/02/2021 15:10,29281203.3912,13334
16/02/2021 15:15,29281203.3912,13334
16/02/2021 15:20,29281203.3912,13334
16/02/2021 15:25,29281203.3912,13334
16/02/2021 15:30,29281203.3912,13334
16/02/2021 15:35,29281203.3912,13334
16/02/2021 15:40,29281303.4112,13335
16/02/2021 15:45,29281403.4312,13336
