datetime,vote_amount,block_amount
16/02/2021 23:23,30570189.2289,58910
16/02/2021 23:28,30570289.2289,58910
16/02/2021 23:33,30570389.2389,58911
16/02/2021 23:38,30570389.2389,58911
16/02/2021 23:43,30570389.2389,58911
16/02/2021 23:48,30570389.2389,58911
16/02/2021 23:53,30570389.2389,58911
16/02/2021 23:58,30593285.1596,58912
17/02/2021 00:03,30593385.1696,58912
17/02/2021 00:08,30593385.1696,58912
17/02/2021 00:13,30501997.1004,58912
17/02/2021 00:18,30501997.1004,58912
17/02/2021 00:23,30522723.526,58912
17/02/2021 00:28,30522723.526,58912
17/02/2021 00:33,30522823.606,58913
17/02/2021 00:38,30522823.606,58913
17/02/2021 00:43,30522823.606,58913
17/02/2021 00:48,30474595.4497,58913
17/02/2021 00:53,30478653.9948,58913
17/02/2021 00:58,30478489.8426,58913
17/02/2021 01:03,30428538.683,58913
17/02/2021 01:08,30448570.6865,58913
17/02/2021 01:13,30448570.6865,58913
17/02/2021 01:18,30448670.7165,58914
17/02/2021 01:23,30448770.7365,58915
17/02/2021 01:28,30448770.7365,58915
17/02/2021 01:33,30448770.7365,58915
17/02/2021 01:38,30428825.8303,58916
17/02/2021 01:43,30428925.9303,58917
17/02/2021 01:48,30428925.9303,58917
17/02/2021 01:53,30428925.9303,58917
17/02/2021 01:58,30428925.9303,58918
17/02/2021 02:03,30429025.9303,58919
17/02/2021 02:08,30429125.9403,58919
17/02/2021 02:13,30429225.9803,58920
17/02/2021 02:18,30429225.9803,58920
17/02/2021 02:23,30429225.9803,58920
17/02/2021 02:28,30429225.9803,58920
17/02/2021 02:33,30429225.9803,58920
17/02/2021 02:38,30429225.9803,58920
17/02/2021 02:43,30430325.8903,58921
17/02/2021 02:48,30430325.8903,58921
17/02/2021 02:54,30430325.8903,58921
17/02/2021 03:03,30430325.8903,58921
17/02/2021 03:08,30430325.8903,58922
17/02/2021 03:13,30430425.9403,58922
17/02/2021 03:18,30430527.653,58923
17/02/2021 03:23,30430527.653,58923
17/02/2021 03:28,30414406.8421,58923
17/02/2021 03:33,30414406.8421,58923
17/02/2021 03:38,30396499.8121,58923
17/02/2021 03:43,30397502.1518,58923
17/02/2021 03:48,30397702.1718,58925
17/02/2021 03:53,30444641.3787,58925
17/02/2021 03:58,30444641.3787,58925
17/02/2021 04:03,30444641.3787,58925
17/02/2021 04:08,30444741.4087,58926
17/02/2021 04:13,30444741.4087,58926
17/02/2021 04:18,30444741.4087,58926
17/02/2021 04:23,30444841.4287,58927
17/02/2021 04:28,30444943.5787,58928
17/02/2021 04:33,30445246.5887,58931
17/02/2021 04:38,30445246.5887,58931
17/02/2021 04:43,30445560.2624,58934
17/02/2021 04:48,30445560.2624,58934
17/02/2021 04:53,30445560.2624,58934
17/02/2021 04:58,30312993.7273,58934
17/02/2021 05:03,30313093.7373,58935
17/02/2021 05:08,30313093.7373,58935
17/02/2021 05:13,30313193.7373,58936
17/02/2021 05:18,30313393.8473,58938
17/02/2021 05:23,30313393.8473,58938
17/02/2021 05:28,30313404.3047,58939
17/02/2021 05:33,30313504.3347,58939
17/02/2021 05:38,30313604.4047,58940
17/02/2021 05:43,30316507.0422,58940
17/02/2021 05:48,30316692.1488,58941
17/02/2021 05:53,30316824.9905,58942
17/02/2021 05:58,30325116.9891,58943
17/02/2021 06:03,30325218.9802,58944
17/02/2021 06:08,30327342.1471,58946
17/02/2021 06:13,30327442.2071,58948
17/02/2021 06:18,30327542.2871,58948
17/02/2021 06:23,30327543.3139,58949
17/02/2021 06:28,30350533.1564,58949
17/02/2021 06:33,30350533.1564,58949
17/02/2021 06:38,30350533.1564,58949
17/02/2021 06:43,30350533.1564,58949
17/02/2021 06:48,30350563.7384,58949
17/02/2021 06:53,30353771.1359,58950
17/02/2021 06:58,30353871.1459,58951
17/02/2021 07:03,30353974.3479,58952
17/02/2021 07:08,30353974.3479,58952
17/02/2021 07:13,30353974.3479,58952
17/02/2021 07:18,30353974.3479,58952
