datetime,vote_amount,block_amount
17/02/2021 04:48,29684393.5538,48992
17/02/2021 04:53,29684493.6238,48993
17/02/2021 04:58,29684693.7138,48995
17/02/2021 05:03,29684794.9738,48996
17/02/2021 05:08,29685802.3936,48996
17/02/2021 05:13,29685802.3936,48996
17/02/2021 05:18,29685802.3936,48996
17/02/2021 05:23,29685910.0804,48997
17/02/2021 05:28,29686010.0804,48998
17/02/2021 05:33,29686110.1104,48999
17/02/2021 05:38,29686327.4829,49001
17/02/2021 05:43,29686427.5629,49002
17/02/2021 05:48,29685400.2279,49002
17/02/2021 05:53,29685500.3279,49003
17/02/2021 05:58,29685602.345,49003
17/02/2021 06:03,29685702.405,49005
17/02/2021 06:08,29685802.415,49005
17/02/2021 06:13,29685802.415,49005
17/02/2021 06:18,29686002.455,49007
17/02/2021 06:23,29709467.8935,49008
17/02/2021 06:28,29709474.2034,49008
17/02/2021 06:33,29709674.2434,49010
17/02/2021 06:38,29709774.2634,49011
17/02/2021 06:43,29709774.2634,49011
17/02/2021 06:48,29709955.2634,49011
17/02/2021 06:53,29709955.2634,49011
17/02/2021 06:58,29709955.2634,49011
17/02/2021 07:03,29709955.2634,49011
17/02/2021 07:08,29710055.2834,49012
17/02/2021 07:13,29710155.2834,49013
17/02/2021 07:18,29710155.2834,49013
17/02/2021 07:23,29710255.3934,49014
17/02/2021 07:28,29710255.3934,49014
17/02/2021 07:33,29710355.4134,49015
17/02/2021 07:38,29710357.1585,49015
17/02/2021 07:43,29710357.1585,49015
17/02/2021 07:48,29710457.1785,49016
17/02/2021 07:53,29710457.1785,49016
17/02/2021 07:58,29710557.1985,49017
17/02/2021 08:03,29710557.1985,49017
17/02/2021 08:08,29710857.2885,49020
17/02/2021 08:13,29710970.8892,49021
17/02/2021 08:18,29711070.9092,49022
17/02/2021 08:23,29712111.3653,49022
17/02/2021 08:28,29712111.3653,49022
17/02/2021 08:33,29712111.3653,49022
17/02/2021 08:38,29712211.4253,49023
17/02/2021 08:43,29712311.4553,49024
17/02/2021 08:48,29712311.4553,49024
17/02/2021 08:53,29712311.4553,49024
17/02/2021 08:58,29712311.4553,49024
17/02/2021 09:03,29712511.5453,49026
17/02/2021 09:08,29712511.5453,49026
17/02/2021 09:13,29712511.5453,49026
17/02/2021 09:18,29712511.5453,49026
17/02/2021 09:23,29712611.5553,49027
17/02/2021 09:28,29712611.5553,49027
17/02/2021 09:33,29712711.5953,49028
17/02/2021 09:38,29712811.5953,49029
17/02/2021 09:43,29712811.5953,49029
17/02/2021 09:48,29712911.6453,49030
17/02/2021 09:53,29712911.6453,49030
17/02/2021 09:58,29713111.6453,49032
17/02/2021 10:03,29713117.1935,49032
17/02/2021 10:08,29713217.1935,49033
17/02/2021 10:13,29713217.1935,49033
17/02/2021 10:18,29713330.3828,49034
17/02/2021 10:23,29713330.3828,49034
17/02/2021 10:28,29713330.3828,49034
17/02/2021 10:33,29713430.4028,49035
17/02/2021 10:38,29713430.4028,49035
17/02/2021 10:43,29713530.4928,49036
17/02/2021 10:48,29713530.4928,49036
17/02/2021 10:53,29713730.5628,49038
17/02/2021 10:58,29713730.5628,49038
17/02/2021 11:03,29713730.5628,49038
17/02/2021 11:08,29713730.5628,49038
17/02/2021 11:13,29713730.5628,49038
17/02/2021 11:18,29713730.5628,49038
17/02/2021 11:23,29711452.5664,49038
17/02/2021 11:28,29712886.0297,49040
17/02/2021 11:33,29712986.0497,49041
17/02/2021 11:38,29712986.0497,49041
17/02/2021 11:43,29712986.0497,49041
17/02/2021 11:48,29712988.0997,49041
17/02/2021 11:53,29713088.1197,49042
17/02/2021 11:58,29713088.1197,49042
17/02/2021 12:03,29713088.1197,49042
17/02/2021 12:08,29713088.1197,49042
17/02/2021 12:13,29713188.2497,49043
17/02/2021 12:18,29713188.2497,49043
17/02/2021 12:23,29713188.2497,49043
17/02/2021 12:28,29713188.2497,49043
17/02/2021 12:33,29713288.2597,49044
17/02/2021 12:38,29713288.2597,49044
