datetime,vote_amount,block_amount
16/02/2021 22:38,30989911.5722,40545
16/02/2021 22:43,30990011.5722,40546
16/02/2021 22:48,30990011.5722,40546
16/02/2021 22:53,30990011.5722,40546
16/02/2021 22:58,30990011.5722,40546
16/02/2021 23:03,30990211.5822,40548
16/02/2021 23:08,30990311.5822,40550
16/02/2021 23:13,30990411.5822,40551
16/02/2021 23:18,30990611.5922,40552
16/02/2021 23:23,30990611.5922,40552
16/02/2021 23:28,30990811.6022,40554
